com.samsung.shealth.exercise.weather,6188005,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2021-04-17 12:30:00.452,48.864758,,NNE. 20,Très nuageux,0,1,TWC,2021-04-17 12:30:00.457,2021-04-17 12:30:00.457,1,2.3463035,13.0,43,UTC+0300,dNgkxZR9yp,62fbcefe-98ec-4a4e-bc35-a3f9f5a0611c,com.sec.android.app.shealth,km/h,0,19.0,3,9ac80667-2fd0-47df-9df6-8e856f7c2bf4,
0.0,,2019-11-22 08:41:22.670,48.812126,,,Fair,,1,TWC,2019-11-22 08:55:35.722,2019-11-22 08:55:35.722,0,2.1887426,6.0,90,UTC+0200,AumAWJiKT9,51ae4c9b-fb27-9af1-9310-46e126635266,com.sec.android.app.shealth,,,,1,9458857b-e564-60c5-1690-1a95cd668456,
0.0,,2019-11-26 12:43:12.820,48.893944,,,Cloudy,,1,TWC,2019-11-26 12:55:25.696,2019-11-26 12:55:25.696,0,2.3539526,12.0,87,UTC+0200,AumAWJiKT9,92828a66-a2ee-7542-91e0-c1e5c62fc979,com.sec.android.app.shealth,,,,3,6f6af476-2360-cf4a-867c-292ed2277f29,
,0,2021-04-25 09:32:07.628,48.80876,,NE. 40,Ensoleillé,0,1,TWC,2021-04-25 09:32:07.631,2021-04-25 09:32:07.631,1,2.2059689,12.0,49,UTC+0300,dNgkxZR9yp,dd4386c0-6b4f-432c-b05d-b194a35bf0f7,com.sec.android.app.shealth,km/h,0,23.0,1,1fce86b8-8dd7-45ad-9faf-f38a0ab6c898,
,0,2021-05-03 13:06:04.403,48.81514,,SO. 220,Ensoleillé,0,1,TWC,2021-05-03 13:06:04.406,2021-05-03 13:06:04.406,1,2.1916177,16.0,38,UTC+0300,dNgkxZR9yp,0b7d363d-9387-4cd4-9b26-c3952b78b63b,com.sec.android.app.shealth,km/h,0,21.0,1,ec132c5c-8430-444c-add9-23adb9d3dc9e,
4.0,,2021-05-16 11:13:11.260,48.807377,,,Nuageux,,1,TWC,2021-05-16 11:48:54.236,2021-05-16 11:48:54.236,0,2.1703105,13.0,80,UTC+0300,AumAWJiKT9,87107fb6-2f43-a332-aebc-2e20468093ad,com.sec.android.app.shealth,,,,3,4aab435c-db26-a383-9252-f2900a194320,
1.0,,2021-05-21 17:07:35.640,48.811626,,,Très nuageux,,1,TWC,2021-05-21 17:24:09.257,2021-05-21 17:24:09.257,0,2.1882353,14.0,66,UTC+0300,AumAWJiKT9,be38d93c-8d8e-2a9d-8efa-df17ccb1d854,com.sec.android.app.shealth,,,,2,b30dbb19-d8f0-dc1a-f368-d29ea71912e7,
0.0,,2019-11-28 21:27:15.050,48.8144,,,Mostly Cloudy,,1,TWC,2019-11-28 21:40:57.416,2019-11-28 21:40:57.416,0,2.1909864,10.0,86,UTC+0200,AumAWJiKT9,eccc2ce1-d201-1617-ce55-68061e25c258,com.sec.android.app.shealth,,,,3,ec10ede9-fe28-0762-24df-09a0e900d8b6,
,0,2021-05-23 06:58:21.945,49.234127,,SSO. 210,Peu nuageux,0,1,TWC,2021-05-23 06:58:22.011,2021-05-23 06:58:22.011,1,0.4831655,9.0,84,UTC+0300,dNgkxZR9yp,d6c91756-6600-4a62-bf89-d52fdeb51130,com.sec.android.app.shealth,km/h,0,16.0,2,14dcdbf5-1f32-434d-a91b-f508fc910204,
0.0,,2019-12-14 11:18:57.070,48.813652,,,Cloudy,,1,TWC,2019-12-14 11:32:14.219,2019-12-14 11:32:14.219,0,2.1906943,9.0,68,UTC+0200,AumAWJiKT9,4b8c63a9-e3dc-0f1c-fd64-467e243875f8,com.sec.android.app.shealth,,,,3,553b3853-e1de-50e8-3c45-a7e03edaab17,
0.0,,2021-05-27 12:15:40.600,48.81187,,,Ciel dégagé,,1,TWC,2021-05-27 12:31:44.232,2021-05-27 12:31:44.232,0,2.1884298,9.0,92,UTC+0300,AumAWJiKT9,920b083a-ea40-a1e1-904e-71f25c5864a1,com.sec.android.app.shealth,,,,18,214c2a33-2f66-d8ee-0ee1-48774455b653,
0.0,,2019-12-17 08:46:10.890,48.811775,,,Sunny,,1,TWC,2019-12-17 09:03:19.005,2019-12-17 09:03:19.005,0,2.1883821,12.0,75,UTC+0200,AumAWJiKT9,e3a49873-5119-df7d-a335-4f61503c18d0,com.sec.android.app.shealth,,,,1,de533a32-7359-3b6e-1853-888d4bf29ebd,
4.0,,2021-05-31 08:24:37.780,45.763443,,,Ensoleillé,,1,TWC,2021-05-31 08:39:43.233,2021-05-31 08:39:43.233,0,4.828051,20.0,47,UTC+0300,AumAWJiKT9,f8154677-b0d3-7201-0203-f37101954fc3,com.sec.android.app.shealth,,,,1,1f8776de-cf06-50cf-b92b-b5ef77d7020e,
0.0,,2019-12-30 15:24:24.130,49.213722,,,Sunny,,1,TWC,2019-12-30 16:22:42.745,2019-12-30 16:22:42.745,0,0.4764844,8.0,54,UTC+0200,AumAWJiKT9,7cf9a266-d112-a478-b1c4-1c69f1c16907,com.sec.android.app.shealth,,,,1,407d6304-f243-f952-1daa-36f2f083dfd7,
0.0,,2020-01-03 19:00:00.880,48.815018,,,Cloudy,,1,TWC,2020-01-03 19:13:34.164,2020-01-03 19:13:34.164,0,2.1917977,10.0,90,UTC+0200,AumAWJiKT9,aa680e79-29cd-5a75-65fa-2a3f93ab49d9,com.sec.android.app.shealth,,,,3,0199d580-55f0-93b7-25cd-293d4dd31adf,
6.0,,2021-06-03 10:40:00.480,48.88986,,,Peu nuageux,,1,TWC,2021-06-03 10:53:25.232,2021-06-03 10:53:25.232,0,2.2411172,24.0,58,UTC+0300,AumAWJiKT9,62770b08-98f4-c518-887e-d8282a0371b9,com.sec.android.app.shealth,,,,2,17735ecc-305a-f588-3f5d-a313e1e7df62,
0.0,,2020-01-10 12:52:58.710,48.815323,,,Cloudy,,1,TWC,2020-01-10 13:13:24.180,2020-01-10 13:13:24.180,0,2.1972728,7.0,89,UTC+0200,AumAWJiKT9,b6ddb8f5-2478-ff07-b643-df144f9fa03c,com.sec.android.app.shealth,,,,3,4321b2fe-5e3e-dcb3-afac-61032ab5bd58,
6.0,,2021-06-06 12:35:34.860,48.816395,,,Très nuageux,,1,TWC,2021-06-06 13:37:28.005,2021-06-06 13:37:28.005,0,2.18673,22.0,50,UTC+0300,AumAWJiKT9,8b765461-a209-a245-0f69-2908ad33d1bf,com.sec.android.app.shealth,,,,2,499dc4b0-bb39-bbc1-0a00-0b993f93fe31,
0.0,,2020-01-13 17:04:47.820,48.81901,,,Cloudy,,1,TWC,2020-01-13 17:18:01.548,2020-01-13 17:18:01.548,0,2.1985831,10.0,87,UTC+0200,AumAWJiKT9,aa492d54-d5fa-8f6c-992e-7848b3623511,com.sec.android.app.shealth,,,,3,eddab06d-b2d7-054b-9411-9c2e0cc2699e,
2.0,,2021-06-10 07:12:09.210,48.830585,,,Ensoleillé,,1,TWC,2021-06-10 07:28:08.164,2021-06-10 07:28:08.164,0,2.3388507,20.0,54,UTC+0300,AumAWJiKT9,f743edba-d04b-9deb-7862-a94b851d52f9,com.sec.android.app.shealth,,,,1,2d67ea6b-793b-4b77-4b36-a64d1dfb2e0f,
0.0,,2020-01-15 18:28:47.080,48.841427,,,Mostly Cloudy,,1,TWC,2020-01-15 18:42:41.805,2020-01-15 18:42:41.805,0,2.3219895,11.0,90,UTC+0200,AumAWJiKT9,ea8c7209-1fd1-be04-b42d-87c4c1b60645,com.sec.android.app.shealth,,,,3,efb419e5-48c2-70e4-719e-6358b219b431,
1.0,,2021-06-15 06:49:46.310,48.81216,,,Ensoleillé,,1,TWC,2021-06-15 07:11:06.351,2021-06-15 07:11:06.351,0,2.188959,20.0,68,UTC+0300,AumAWJiKT9,b6e536f9-42fb-84db-c424-d5be24a81f20,com.sec.android.app.shealth,,,,1,1491e874-6e5a-42b9-3a8c-77b8e0a72c4e,
0.0,,2020-01-17 08:03:05.530,48.81064,,,Cloudy,,1,TWC,2020-01-17 08:22:30.986,2020-01-17 08:22:30.986,0,2.187602,9.0,95,UTC+0200,AumAWJiKT9,bb7eb4f1-e87a-4fb2-b609-75b3b960f135,com.sec.android.app.shealth,,,,3,7eeb2098-6538-a4a0-5eba-ac3105a9e3b9,
,0,2020-01-31 17:07:41.234,48.859684,,SSW. 210,Cloudy,0,1,TWC,2020-01-31 17:07:41.238,2020-01-31 17:07:41.238,1,2.3523464,13.0,79,UTC+0200,dNgkxZR9yp,1662a8c7-02b6-41fa-a338-cba3e2b767ef,com.sec.android.app.shealth,km/h,0,19.0,3,fd0f58b3-c2bd-4f4d-851c-0354bc2ca599,
4.0,,2021-06-20 14:16:27.290,48.816067,,,Très nuageux,,1,TWC,2021-06-20 14:36:04.224,2021-06-20 14:36:04.224,0,2.194159,24.0,55,UTC+0300,AumAWJiKT9,7dab8137-1c0a-d1c2-7c1b-509964a2f5e9,com.sec.android.app.shealth,,,,2,5de997fc-6aeb-06c7-4eae-6bd3088f39f6,
,0,2020-02-20 08:55:58.199,48.890553,,SSW. 200,Cloudy,0,1,TWC,2020-02-20 08:55:58.202,2020-02-20 08:55:58.202,1,2.2455695,9.0,79,UTC+0200,dNgkxZR9yp,ad8c16ed-9844-4a2d-a321-6ce05cb3900a,com.sec.android.app.shealth,km/h,0,16.0,3,cdb468b6-6c57-424c-a5f2-64124273834a,
7.0,,2021-06-21 12:30:59.670,48.81172,,,Peu nuageux,,1,TWC,2021-06-21 12:49:26.913,2021-06-21 12:49:26.913,0,2.1883147,24.0,52,UTC+0300,AumAWJiKT9,9421d32b-5eb6-d125-37dc-0061fb670e63,com.sec.android.app.shealth,,,,2,573aaadd-ccdb-9615-14bd-54c4ed7db8cf,
1.0,,2020-02-25 10:35:46.730,48.810757,,,Mostly Cloudy,,1,TWC,2020-02-25 10:56:14.989,2020-02-25 10:56:14.989,0,2.1875725,9.0,66,UTC+0200,AumAWJiKT9,b9226796-c2b4-665d-c5a9-927e936b1f5a,com.sec.android.app.shealth,,,,3,ec82deed-9016-b4e8-e5a8-0eafeb437e35,
5.0,,2021-06-28 11:43:51.950,48.80978,,,Nuageux,,1,TWC,2021-06-28 11:57:04.211,2021-06-28 11:57:04.211,0,2.1874669,21.0,70,UTC+0300,AumAWJiKT9,768d72b0-ee67-06cb-2042-b70a326c97cf,com.sec.android.app.shealth,,,,3,81814942-b91d-5669-ea02-e7a88879030b,
0.0,,2020-03-04 16:41:11.520,48.803913,,,Rain Shower,,1,TWC,2020-03-04 17:07:19.130,2020-03-04 17:07:19.130,0,2.188168,7.0,87,UTC+0200,AumAWJiKT9,a173103b-d954-bc73-7676-578b7e282369,com.sec.android.app.shealth,,,,5,cb34baf0-e36c-0885-c418-c2be6badd07b,
,0,2021-07-01 13:58:35.227,48.815105,,O. 280,Très nuageux,0,1,TWC,2021-07-01 13:58:35.229,2021-07-01 13:58:35.229,1,2.1916752,22.0,59,UTC+0300,dNgkxZR9yp,bf4f19a8-a9eb-4082-8798-b8f351e0db12,com.sec.android.app.shealth,km/h,0,10.0,3,4e9f3a6e-9c1b-4b72-a1c1-051bdc9038a7,
2.0,,2020-03-25 09:28:43.090,48.815342,,,Sunny,,1,TWC,2020-03-25 09:31:56.104,2020-03-25 09:31:56.104,0,2.1916165,7.0,38,UTC+0200,AumAWJiKT9,df385bfe-68ba-46c2-b24a-654dfe6a1a37,com.sec.android.app.shealth,,,,1,14db2f28-5bc7-8f64-2ea2-a62e3da55d4d,
2.0,,2020-04-27 14:41:12.490,48.81347,,,Mostly Cloudy,,1,TWC,2020-04-27 14:54:06.839,2020-04-27 14:54:06.839,0,2.1904194,23.0,44,UTC+0300,AumAWJiKT9,e753326c-cb7c-7344-0eab-cba74504fb3f,com.sec.android.app.shealth,,,,3,192a22d7-e184-5e50-02da-97403bb098fd,
3.0,,2021-07-05 12:37:13.440,48.811558,,,Nuageux,,1,TWC,2021-07-05 12:50:50.202,2021-07-05 12:50:50.202,0,2.1919847,22.0,64,UTC+0300,AumAWJiKT9,e1a17095-3b86-5122-71b8-a8cf5561b0cb,com.sec.android.app.shealth,,,,3,cc947c08-76b7-0288-7714-1c760f6c429d,
1.0,,2020-05-20 17:23:58.280,48.81534,,,Sunny,,1,TWC,2020-05-20 17:52:57.411,2020-05-20 17:52:57.411,0,2.1925821,27.0,43,UTC+0300,AumAWJiKT9,08166a57-5bdb-5d13-e3d0-17c64ea97d9d,com.sec.android.app.shealth,,,,1,bfefa751-3cbe-28e7-f0a8-a5f08b223013,
4.0,,2021-07-09 13:35:10.920,48.811493,,,Nuageux,,1,TWC,2021-07-09 13:52:14.172,2021-07-09 13:52:14.172,0,2.1886451,22.0,57,UTC+0300,AumAWJiKT9,b513f7e6-73c4-12a9-ffd7-878a0e36bdee,com.sec.android.app.shealth,,,,3,fd86c0d9-5078-ec2c-7ece-3593bf8fd209,
,0,2020-05-28 08:16:10.153,48.812534,,NNE. 20,Sunny,0,1,TWC,2020-05-28 08:16:10.154,2020-05-28 08:16:10.154,1,2.190806,17.0,62,UTC+0300,dNgkxZR9yp,eda745ae-e805-4ae1-aa29-88736ab529bc,com.sec.android.app.shealth,km/h,0,14.0,1,a9a61192-71fa-4723-9c9f-60f7d984872e,
3.0,,2021-07-18 15:31:43.620,45.468693,,,Peu nuageux,,1,TWC,2021-07-18 16:06:56.505,2021-07-18 16:06:56.505,0,6.461586,24.0,55,UTC+0300,AumAWJiKT9,62ea9c13-fbb6-b2eb-9989-2f92dec2fef6,com.sec.android.app.shealth,,,,2,15b640ac-748a-4d84-7868-f79df28b5fae,
,0,2020-06-09 18:38:26.223,48.81478,,N. 350,Sunny,0,1,TWC,2020-06-09 18:38:26.224,2020-06-09 18:38:26.224,1,2.1910641,18.0,49,UTC+0300,dNgkxZR9yp,eba9fb5f-6528-42e6-ba34-cbcaf2b11b4c,com.sec.android.app.shealth,km/h,0,13.0,1,644e5cba-4b7a-4e14-90ca-6572443d2bc1,
,0,2021-07-20 14:55:10.727,45.461044,,ONO. 300,Ensoleillé,0,1,TWC,2021-07-20 14:55:10.729,2021-07-20 14:55:10.729,1,6.4412665,24.0,45,UTC+0300,dNgkxZR9yp,f2464d81-0cd4-4df3-bdb5-7f8d37b26554,com.sec.android.app.shealth,km/h,0,11.0,1,8c411a54-7060-4100-8ae0-4e4f6d8bbf8b,
3.0,,2020-06-11 15:33:35.060,48.820522,,,Fair,,1,TWC,2020-06-11 15:56:49.361,2020-06-11 15:56:49.361,0,2.2007678,23.0,40,UTC+0300,AumAWJiKT9,662189d3-d809-2b01-ebb7-61a7ddb9f994,com.sec.android.app.shealth,,,,1,d5949b77-5f3d-399d-e43b-34140c9d43de,
0.0,,2021-07-29 11:43:59.390,48.835457,,,Beau,,1,TWC,2021-07-29 11:55:52.577,2021-07-29 11:55:52.577,0,2.3658774,17.0,85,UTC+0300,AumAWJiKT9,14530c25-89e9-d6f1-f83d-ba13292e43a4,com.sec.android.app.shealth,,,,18,02638e3b-8ad6-f8b8-eca2-b9bb0c569ffa,
2.0,,2020-06-12 15:24:31.980,48.787502,,,Mostly Cloudy,,1,TWC,2020-06-12 15:39:04.927,2020-06-12 15:39:04.927,0,2.24083,19.0,63,UTC+0300,AumAWJiKT9,d51aee0d-6c1b-c467-424b-7f9e22dbaab3,com.sec.android.app.shealth,,,,3,2f3f710e-0802-eb9f-0d75-d99c79579c2e,
5.0,,2021-08-12 13:44:15.610,49.166985,,,Ensoleillé,,1,TWC,2021-08-12 13:56:30.097,2021-08-12 13:56:30.097,0,0.861258,26.0,56,UTC+0300,AumAWJiKT9,998d4ea7-584d-292f-5caa-64fd5ec5766a,com.sec.android.app.shealth,,,,1,36bfd7ee-c431-6325-2542-9012444e56c6,
0.0,,2020-06-15 19:09:30.600,48.816666,,,Partly Cloudy,,1,TWC,2020-06-15 19:21:00.583,2020-06-15 19:21:00.583,0,2.1862721,18.0,76,UTC+0300,AumAWJiKT9,8c352184-0f81-37be-89ad-912a586b28dd,com.sec.android.app.shealth,,,,2,dd42c6d3-3d57-dadc-cd65-0966c4a92043,
3.0,,2021-08-18 12:51:28.230,49.218754,,,Nuageux,,1,TWC,2021-08-18 14:01:38.558,2021-08-18 14:01:38.558,0,0.4747864,18.0,83,UTC+0300,AumAWJiKT9,87c3d61c-36ea-e0f2-7cdd-9403b57adc91,com.sec.android.app.shealth,,,,3,3610bd79-d75c-b2f6-6de6-ac4cd31e43f3,
0.0,,2020-06-22 18:44:05.870,48.8148,,,Sunny,,1,TWC,2020-06-22 20:22:32.153,2020-06-22 20:22:32.153,0,2.1913986,23.0,43,UTC+0300,AumAWJiKT9,4f29e4ed-5ef2-8aba-870d-ae842e3b7227,com.sec.android.app.shealth,,,,1,6e99aa40-680e-4bad-8b59-ad009d787950,
3.0,,2021-08-23 11:58:38.430,48.811474,,,Nuageux,,1,TWC,2021-08-23 12:16:33.389,2021-08-23 12:16:33.389,0,2.1881065,19.0,78,UTC+0300,AumAWJiKT9,20982e54-4b19-eaf2-d389-766bf1a11b0b,com.sec.android.app.shealth,,,,3,5039d8da-2aa4-4934-390b-b6358daad56e,
,0,2020-07-06 17:43:15.984,48.815094,,NW. 310,Sunny,0,1,TWC,2020-07-06 17:43:15.987,2020-07-06 17:43:15.987,1,2.1916776,21.0,40,UTC+0300,dNgkxZR9yp,5c6b596d-170e-4d76-8a04-069d0c61f7de,com.sec.android.app.shealth,km/h,0,18.0,1,5535c62f-ef75-4dd9-ad74-470925ff25bb,
2.0,,2021-08-30 11:43:21.610,48.812553,,,Nuageux,,1,TWC,2021-08-30 12:01:10.227,2021-08-30 12:01:10.227,0,2.1894264,19.0,67,UTC+0300,AumAWJiKT9,fa4240c2-9c14-3543-5d30-48402bfd5fa6,com.sec.android.app.shealth,,,,3,9ec66129-1a61-ae9d-a030-39b615dd5343,
7.0,,2020-07-18 12:56:38.050,48.77172,,,Sunny,,1,TWC,2020-07-18 13:11:43.319,2020-07-18 13:11:43.319,0,2.2692993,27.0,41,UTC+0300,AumAWJiKT9,da92db69-26c5-5b72-d5ba-50bd18e300d8,com.sec.android.app.shealth,,,,1,1f3bcd41-60ad-c6be-b19e-f515cd9613a7,
0.0,,2020-08-06 17:39:32.510,48.810036,,,Sunny,,1,TWC,2020-08-06 18:01:38.702,2020-08-06 18:01:38.702,0,2.1875541,33.0,21,UTC+0300,AumAWJiKT9,ad854b02-9b44-d86c-5643-6e1ddd97e03e,com.sec.android.app.shealth,,,,1,a2772867-ee6c-9003-43d6-4708faf67f2f,
2.0,,2020-08-22 10:12:48.970,48.815033,,,Cloudy,,1,TWC,2020-08-22 10:32:58.231,2020-08-22 10:32:58.231,0,2.191716,22.0,58,UTC+0300,AumAWJiKT9,9c8b0496-a811-6b15-26b9-151b31289918,com.sec.android.app.shealth,,,,3,a4766035-91ca-1363-97b3-c6b1ebffb3cc,
3.0,,2020-09-05 14:44:08.540,48.846565,,,Sunny,,1,TWC,2020-09-05 15:06:09.104,2020-09-05 15:06:09.104,0,2.283199,21.0,41,UTC+0300,AumAWJiKT9,ae70dd7b-8ae4-d011-5e38-7580e85bfb0f,com.sec.android.app.shealth,,,,1,386a7905-77ce-49fd-0915-0ad04af63432,
0.0,,2020-09-09 06:38:32.900,48.841568,,,Partly Cloudy,,1,TWC,2020-09-09 06:56:03.483,2020-09-09 06:56:03.483,0,2.3240187,19.0,79,UTC+0300,AumAWJiKT9,7acc0fab-788c-d9a3-fb57-8bd1890b1eba,com.sec.android.app.shealth,,,,2,107dbcd3-6873-8093-986b-4f2875785319,
2.0,,2020-09-12 15:11:12.980,48.78836,,,Fair,,1,TWC,2020-09-12 15:20:50.905,2020-09-12 15:20:50.905,0,2.244951,22.0,46,UTC+0300,AumAWJiKT9,8bfdf76e-92f7-23c2-6199-266278567414,com.sec.android.app.shealth,,,,1,cca824bb-6006-cad8-723b-25d67012452a,
2.0,,2020-09-16 14:18:01.090,48.81458,,,Sunny,,1,TWC,2020-09-16 14:30:47.942,2020-09-16 14:30:47.942,0,2.1910455,30.0,42,UTC+0300,AumAWJiKT9,51db8414-c2bf-5bec-fb23-cf8019e91bb7,com.sec.android.app.shealth,,,,1,b4db4942-6c40-0410-7b1b-de799ed69629,
0.0,,2020-10-01 07:53:36.150,48.814964,,,Light Rain,,1,TWC,2020-10-01 08:05:31.170,2020-10-01 08:05:31.170,0,2.1916852,14.0,94,UTC+0300,AumAWJiKT9,42ac8709-c0f9-19ce-007c-aba9a7c814d8,com.sec.android.app.shealth,,,,5,83b87461-49ce-9077-6a53-1d537206e3ae,
0.0,,2020-10-15 07:53:57.790,48.81508,,,Mostly Cloudy,,1,TWC,2020-10-15 07:57:29.979,2020-10-15 07:57:29.979,0,2.1916625,8.0,85,UTC+0300,AumAWJiKT9,7d741da2-69e0-dc17-0287-a2794ffbc0bf,com.sec.android.app.shealth,,,,3,6f4f0ceb-bb6d-ce45-3888-f1d0edd8c7c4,
0.0,,2020-10-24 07:09:12.620,45.468506,,,Cloudy,,1,TWC,2020-10-24 07:21:34.193,2020-10-24 07:21:34.193,0,6.458896,6.0,100,UTC+0300,AumAWJiKT9,cfe536ad-a92b-1aac-8a22-e49025c604bc,com.sec.android.app.shealth,,,,3,9a1c6114-54ad-e2eb-c0df-55c479d0990a,
0.0,,2020-10-28 15:47:10.890,45.471474,,,Rain Shower,,1,TWC,2020-10-28 16:03:52.248,2020-10-28 16:03:52.248,0,6.4592547,11.0,73,UTC+0200,AumAWJiKT9,d5a58251-5782-5059-1574-8735b46b4f97,com.sec.android.app.shealth,,,,5,7a8e4e37-b1af-297f-df8b-20505d39d5fe,
0.0,,2020-11-03 08:18:48.020,48.809364,,,Sunny,,1,TWC,2020-11-03 08:31:35.135,2020-11-03 08:31:35.135,0,2.1874878,8.0,91,UTC+0200,AumAWJiKT9,72139f28-ab80-cbe4-9253-0fa6b89cb03d,com.sec.android.app.shealth,,,,1,4d3f3b3f-76a6-e8a6-ae37-69b12a529fd6,
0.0,,2020-11-13 07:19:21.070,48.81007,,,Nuageux,,1,TWC,2020-11-13 07:32:59.308,2020-11-13 07:32:59.308,0,2.187569,12.0,89,UTC+0200,AumAWJiKT9,4931807a-126b-4dff-c896-79403fc1bd5a,com.sec.android.app.shealth,,,,3,ffef5991-0708-fcb7-5dd8-a5b4d3714bc1,
1.0,,2020-11-18 13:12:14.390,48.815426,,,Ensoleillé,,1,TWC,2020-11-18 13:58:08.168,2020-11-18 13:58:08.168,0,2.1877375,15.0,63,UTC+0200,AumAWJiKT9,eda22fc9-24c9-5424-3ee9-91b947076d6e,com.sec.android.app.shealth,,,,1,9feaebe9-0308-a4c9-211f-fa3761aef953,
0.0,,2020-12-02 08:13:16.370,48.812187,,,Nuageux,,1,TWC,2020-12-02 08:25:23.156,2020-12-02 08:25:23.156,0,2.188786,7.0,89,UTC+0200,AumAWJiKT9,cf94d6b9-cdd1-f4d6-e5b1-f4e6a5086c11,com.sec.android.app.shealth,,,,3,0cb4668b-9bbc-ac30-a2fd-461f765b3199,
0.0,,2020-12-19 11:51:26.320,48.86299,,,Pluie,,1,TWC,2020-12-19 12:10:37.849,2020-12-19 12:10:37.849,0,2.3534255,10.0,89,UTC+0200,AumAWJiKT9,b5a0057c-7f67-14e2-e4ad-bec8fa6f7e51,com.sec.android.app.shealth,,,,5,d5d4c423-f6bb-a755-022e-a706d9b6c14c,
,0,2020-12-23 15:36:45.784,48.892216,,SSO. 210,Très nuageux,0,1,TWC,2020-12-23 15:36:45.786,2020-12-23 15:36:45.786,1,2.346907,13.0,75,UTC+0200,dNgkxZR9yp,f67fc108-91a4-4cfd-89d0-b53a4b2a4a9a,com.sec.android.app.shealth,km/h,0,26.0,3,eb6c48af-6d7b-4605-af26-8b01d04132b5,
0.0,,2021-01-04 09:18:04.410,48.86068,,,Nuageux,,1,TWC,2021-01-04 09:34:16.204,2021-01-04 09:34:16.204,0,2.2803478,3.0,88,UTC+0200,AumAWJiKT9,bc96ceb3-5d2c-d0d1-12f5-cfdd8051ad88,com.sec.android.app.shealth,,,,3,e658644d-1523-266d-fe17-1bf2a84eb337,
1.0,,2021-01-22 12:13:30.970,48.893417,,,Nuageux,,1,TWC,2021-01-22 12:29:10.237,2021-01-22 12:29:10.237,0,2.2931397,7.0,78,UTC+0200,AumAWJiKT9,0e4528aa-6352-1b7f-a0ad-bc86165fab56,com.sec.android.app.shealth,,,,3,c2112526-5891-a166-8af1-b09953e4409e,
2.0,,2021-02-18 10:25:24.730,45.473137,,,Peu nuageux,,1,TWC,2021-02-18 10:55:27.804,2021-02-18 10:55:27.804,0,6.464897,5.0,56,UTC+0200,AumAWJiKT9,406b43f8-84e2-2ba4-9565-7bbe98044ace,com.sec.android.app.shealth,,,,2,be06fa51-7f8f-7d26-569b-195b3dc9372f,
2.0,,2021-02-22 11:11:04.300,48.809593,,,Ensoleillé,,1,TWC,2021-02-22 11:30:31.673,2021-02-22 11:30:31.673,0,2.1875565,12.0,63,UTC+0200,AumAWJiKT9,75676e10-aaa4-4f85-cbeb-2b2da75fbb8d,com.sec.android.app.shealth,,,,1,51374b54-00b3-4ea5-d688-6e1b94c5213e,
2.0,,2021-02-27 10:39:04.120,48.809456,,,Ensoleillé,,1,TWC,2021-02-27 11:10:46.203,2021-02-27 11:10:46.203,0,2.1960607,8.0,61,UTC+0200,AumAWJiKT9,088f7415-c255-7282-6fb8-5a5f20abeb82,com.sec.android.app.shealth,,,,1,be2b0020-bd03-44b0-504c-cad21b7b773f,
2.0,,2021-03-07 10:09:15.920,48.81337,,,Ensoleillé,,1,TWC,2021-03-07 10:33:14.860,2021-03-07 10:33:14.860,0,2.1762807,6.0,47,UTC+0200,AumAWJiKT9,51ed4fc5-4b38-9c0b-761e-9e0c84a125f3,com.sec.android.app.shealth,,,,1,baa946b9-bf8e-3e23-861a-a12cd3542563,
0.0,,2021-03-09 16:51:40.300,48.813107,,,Ensoleillé,,1,TWC,2021-03-09 17:03:59.934,2021-03-09 17:03:59.934,0,2.1901317,11.0,51,UTC+0200,AumAWJiKT9,1fc2a4a7-81cf-ae89-0a99-46767935c8b0,com.sec.android.app.shealth,,,,1,951e2f28-d0da-e15b-cefd-bf8327735043,
2.0,,2021-03-15 12:42:57.500,48.81117,,,Pluie,,1,TWC,2021-03-15 12:57:51.246,2021-03-15 12:57:51.246,0,2.1878703,10.0,72,UTC+0200,AumAWJiKT9,9df0f414-717b-ff5e-8f8f-c5e069de8306,com.sec.android.app.shealth,,,,5,43fce11a-eccd-2d1e-baa8-4fd9969c653f,
5.0,,2021-09-03 13:25:02.180,48.8358,,,Ensoleillé,,1,TWC,2021-09-03 13:41:09.126,2021-09-03 13:41:09.126,0,2.3673809,28.0,45,UTC+0300,AumAWJiKT9,e9981a5c-27ea-90c8-9ed1-ff64d2d063fc,com.sec.android.app.shealth,,,,1,bdce87f7-c7b7-2793-9d71-45ebabcdf027,
,0,2021-03-25 09:59:12.532,48.81496,,OSO. 250,Brouillard,0,1,TWC,2021-03-25 09:59:12.645,2021-03-25 09:59:12.645,1,2.1917927,9.0,86,UTC+0200,dNgkxZR9yp,20346fe3-caf1-4ce8-857c-f1cff64d1a97,com.sec.android.app.shealth,km/h,0,10.0,4,c0871090-79f2-4730-a473-49e1f03d68e1,
2.0,,2021-09-14 13:44:09.580,48.815598,,,Très nuageux,,1,TWC,2021-09-14 14:06:29.204,2021-09-14 14:06:29.204,0,2.1872246,26.0,65,UTC+0300,AumAWJiKT9,bd5cc1b8-d3d3-67db-29c3-705e3deed827,com.sec.android.app.shealth,,,,2,7d1520df-7db7-6b17-5431-7d5952354a89,
