com.samsung.shealth.tracker.pedometer_day_summary,6188005,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
7455,5576f63b-d604-4341-add1-bfa972cf5567.binning_data.json,3892272,6000,61,2021-09-16 02:06:24.712,com.sec.android.app.shealth,2021-09-16 02:06:24.712,,2.8020213,5881.529,264.51343,7394,VfS0qUERdZ,com.sec.android.app.shealth,0,5576f63b-d604-4341-add1-bfa972cf5567.achievement.json,5576f63b-d604-4341-add1-bfa972cf5567,1606953600000,
9661,bfdc4dd5-8805-4e14-ac60-c9d40dade75b.binning_data.json,4770741,6000,71,2021-09-16 04:00:54.344,com.sec.android.app.shealth,2021-09-16 04:00:54.344,,1.5484344,7387.181,357.80124,9590,VfS0qUERdZ,com.sec.android.app.shealth,0,bfdc4dd5-8805-4e14-ac60-c9d40dade75b.achievement.json,bfdc4dd5-8805-4e14-ac60-c9d40dade75b,1566864000000,
1387,3e88233c-3188-499f-a347-56ee37daad4e.binning_data.json,686304,6000,27,2021-09-16 04:00:54.386,com.sec.android.app.shealth,2021-09-16 04:00:54.386,,1.4854597,1019.4781,52.631096,1360,VfS0qUERdZ,com.sec.android.app.shealth,0,3e88233c-3188-499f-a347-56ee37daad4e.achievement.json,3e88233c-3188-499f-a347-56ee37daad4e,1587427200000,
11725,7815af6e-9b60-4d20-b478-0c092c75da44.binning_data.json,5794894,6000,94,2021-09-16 04:00:54.346,com.sec.android.app.shealth,2021-09-16 04:00:54.346,,1.5407574,8928.527,436.6787,11631,VfS0qUERdZ,com.sec.android.app.shealth,0,7815af6e-9b60-4d20-b478-0c092c75da44.achievement.json,7815af6e-9b60-4d20-b478-0c092c75da44,1567987200000,
185,00a652f1-6238-49dd-b845-a73e616799e8.binning_data.json,94758,6000,0,2021-09-16 02:06:24.696,com.sec.android.app.shealth,2021-09-16 02:06:24.696,,2.186073,142.84253,6.5636272,185,VfS0qUERdZ,com.sec.android.app.shealth,0,00a652f1-6238-49dd-b845-a73e616799e8.achievement.json,00a652f1-6238-49dd-b845-a73e616799e8,1596326400000,
8989,15691903-38a4-47cb-aa65-528c6030e27d.binning_data.json,4511644,6000,513,2021-09-16 04:00:54.345,com.sec.android.app.shealth,2021-09-16 04:00:54.345,,1.512279,6822.865,346.43585,8476,VfS0qUERdZ,com.sec.android.app.shealth,0,15691903-38a4-47cb-aa65-528c6030e27d.achievement.json,15691903-38a4-47cb-aa65-528c6030e27d,1567209600000,
2380,47014c8f-2cc8-464b-84db-c4c2336cd770.binning_data.json,1085020,6000,104,2021-09-16 04:00:54.387,com.sec.android.app.shealth,2021-09-16 04:00:54.387,,1.6136173,1750.8085,89.87586,2276,VfS0qUERdZ,com.sec.android.app.shealth,0,47014c8f-2cc8-464b-84db-c4c2336cd770.achievement.json,47014c8f-2cc8-464b-84db-c4c2336cd770,1587600000000,
21986,648e3961-38bf-4392-880d-056105b729c9.binning_data.json,11074266,6000,684,2021-09-16 04:00:54.347,com.sec.android.app.shealth,2021-09-16 04:00:54.347,,1.5144242,16771.137,824.4868,21302,VfS0qUERdZ,com.sec.android.app.shealth,0,648e3961-38bf-4392-880d-056105b729c9.achievement.json,648e3961-38bf-4392-880d-056105b729c9,1568246400000,
783,095b17e5-e574-4c5f-b158-4e7b3c162596.binning_data.json,426188,6000,18,2021-09-16 02:06:24.713,com.sec.android.app.shealth,2021-09-16 02:06:24.713,,1.775795,611.31067,27.815777,765,VfS0qUERdZ,com.sec.android.app.shealth,0,095b17e5-e574-4c5f-b158-4e7b3c162596.achievement.json,095b17e5-e574-4c5f-b158-4e7b3c162596,1607040000000,
7937,b2d41d1a-e4ad-4046-8452-15e21b3140a6.binning_data.json,4110579,6000,319,2021-09-16 04:00:54.346,com.sec.android.app.shealth,2021-09-16 04:00:54.346,,1.4471542,5948.6416,302.54852,7618,VfS0qUERdZ,com.sec.android.app.shealth,0,b2d41d1a-e4ad-4046-8452-15e21b3140a6.achievement.json,b2d41d1a-e4ad-4046-8452-15e21b3140a6,1567555200000,
8229,fd4f02b8-b77d-405a-9e93-6aacefea0002.binning_data.json,3419734,6000,98,2021-09-16 02:06:24.696,com.sec.android.app.shealth,2021-09-16 02:06:24.696,,3.7104855,6799.2036,294.66995,8131,VfS0qUERdZ,com.sec.android.app.shealth,0,fd4f02b8-b77d-405a-9e93-6aacefea0002.achievement.json,fd4f02b8-b77d-405a-9e93-6aacefea0002,1596412800000,
1584,327e8495-0fae-45c3-9f2c-954eca9e7884.binning_data.json,807405,6000,58,2021-09-16 04:00:54.388,com.sec.android.app.shealth,2021-09-16 04:00:54.388,,1.5513481,1252.5667,64.55569,1526,VfS0qUERdZ,com.sec.android.app.shealth,0,327e8495-0fae-45c3-9f2c-954eca9e7884.achievement.json,327e8495-0fae-45c3-9f2c-954eca9e7884,1587686400000,
11384,7916dd1f-f6f0-4af6-903d-14445e075ec7.binning_data.json,5766880,6000,109,2021-09-16 04:00:54.347,com.sec.android.app.shealth,2021-09-16 04:00:54.347,,1.5131149,8725.953,437.0941,11275,VfS0qUERdZ,com.sec.android.app.shealth,0,7916dd1f-f6f0-4af6-903d-14445e075ec7.achievement.json,7916dd1f-f6f0-4af6-903d-14445e075ec7,1568592000000,
1026,131a5db3-c1da-49c7-9d07-4fe1e7724a11.binning_data.json,522905,6000,21,2021-09-16 02:06:24.713,com.sec.android.app.shealth,2021-09-16 02:06:24.713,,3.7500253,805.2958,36.677773,1005,VfS0qUERdZ,com.sec.android.app.shealth,0,131a5db3-c1da-49c7-9d07-4fe1e7724a11.achievement.json,131a5db3-c1da-49c7-9d07-4fe1e7724a11,1607126400000,
441,6e6c56fd-3fa7-4333-964f-379d866a1404.binning_data.json,246999,6000,39,2021-09-16 02:06:24.696,com.sec.android.app.shealth,2021-09-16 02:06:24.696,,3.2816324,356.27155,17.593597,402,VfS0qUERdZ,com.sec.android.app.shealth,0,6e6c56fd-3fa7-4333-964f-379d866a1404.achievement.json,6e6c56fd-3fa7-4333-964f-379d866a1404,1596499200000,
12492,83489c22-dba9-4a63-ab20-8859ad3b6694.binning_data.json,6897439,6000,315,2021-09-16 04:00:54.346,com.sec.android.app.shealth,2021-09-16 04:00:54.346,,1.3187234,9095.813,468.5307,12177,VfS0qUERdZ,com.sec.android.app.shealth,0,83489c22-dba9-4a63-ab20-8859ad3b6694.achievement.json,83489c22-dba9-4a63-ab20-8859ad3b6694,1567900800000,
917,f21faea7-b833-491b-95af-ec272fbcfc7b.binning_data.json,465258,6000,74,2021-09-16 02:06:24.713,com.sec.android.app.shealth,2021-09-16 02:06:24.713,,3.7104855,750.61206,35.688667,843,VfS0qUERdZ,com.sec.android.app.shealth,0,f21faea7-b833-491b-95af-ec272fbcfc7b.achievement.json,f21faea7-b833-491b-95af-ec272fbcfc7b,1607212800000,
2109,01ba502b-e882-499a-a1ef-fed7b520678c.binning_data.json,1101186,6000,96,2021-09-16 04:00:54.389,com.sec.android.app.shealth,2021-09-16 04:00:54.389,,1.5115948,1664.548,83.51884,2013,VfS0qUERdZ,com.sec.android.app.shealth,0,01ba502b-e882-499a-a1ef-fed7b520678c.achievement.json,01ba502b-e882-499a-a1ef-fed7b520678c,1587859200000,
6368,15afde00-d662-4c52-8ecc-d24ee275c51d.binning_data.json,3168064,6000,143,2021-09-16 04:00:54.347,com.sec.android.app.shealth,2021-09-16 04:00:54.347,,1.5800693,5005.761,233.03807,6225,VfS0qUERdZ,com.sec.android.app.shealth,0,15afde00-d662-4c52-8ecc-d24ee275c51d.achievement.json,15afde00-d662-4c52-8ecc-d24ee275c51d,1568160000000,
348,756722ee-7fa9-4b8b-b334-cc1fb45f730b.binning_data.json,170099,6000,40,2021-09-16 02:06:24.696,com.sec.android.app.shealth,2021-09-16 02:06:24.696,,4.0756454,293.00345,14.771034,308,VfS0qUERdZ,com.sec.android.app.shealth,0,756722ee-7fa9-4b8b-b334-cc1fb45f730b.achievement.json,756722ee-7fa9-4b8b-b334-cc1fb45f730b,1596585600000,
4233,0e579208-edfa-4164-958b-b436f5b8140f.binning_data.json,2136303,6000,147,2021-09-16 04:00:54.348,com.sec.android.app.shealth,2021-09-16 04:00:54.348,,1.543435,3297.2449,164.67804,4086,VfS0qUERdZ,com.sec.android.app.shealth,0,0e579208-edfa-4164-958b-b436f5b8140f.achievement.json,0e579208-edfa-4164-958b-b436f5b8140f,1569024000000,
750,3c3a6a1e-110d-459d-9ac8-7965cb21d677.binning_data.json,423392,6000,54,2021-09-16 02:06:24.697,com.sec.android.app.shealth,2021-09-16 02:06:24.697,,2.3627114,613.6738,29.541534,696,VfS0qUERdZ,com.sec.android.app.shealth,0,3c3a6a1e-110d-459d-9ac8-7965cb21d677.achievement.json,3c3a6a1e-110d-459d-9ac8-7965cb21d677,1596758400000,
6856,8effcfaa-5d2d-492e-9226-08554d29608b.binning_data.json,3097921,6000,1199,2021-09-16 04:00:54.389,com.sec.android.app.shealth,2021-09-16 04:00:54.389,,1.9140302,5929.516,336.20297,5657,VfS0qUERdZ,com.sec.android.app.shealth,0,8effcfaa-5d2d-492e-9226-08554d29608b.achievement.json,8effcfaa-5d2d-492e-9226-08554d29608b,1588377600000,
923,0dc1e4b5-b2aa-4dd4-92b9-c42d75154db1.binning_data.json,499740,6000,23,2021-09-16 02:06:24.713,com.sec.android.app.shealth,2021-09-16 02:06:24.713,,3.7104855,720.5465,33.07667,900,VfS0qUERdZ,com.sec.android.app.shealth,0,0dc1e4b5-b2aa-4dd4-92b9-c42d75154db1.achievement.json,0dc1e4b5-b2aa-4dd4-92b9-c42d75154db1,1607385600000,
5188,c3ec0282-299f-494c-af02-3bd4c1286ba3.binning_data.json,2691994,6000,62,2021-09-16 04:00:54.347,com.sec.android.app.shealth,2021-09-16 04:00:54.347,,1.4100611,3795.877,196.65694,5126,VfS0qUERdZ,com.sec.android.app.shealth,0,c3ec0282-299f-494c-af02-3bd4c1286ba3.achievement.json,c3ec0282-299f-494c-af02-3bd4c1286ba3,1568505600000,
8346,cdd40477-0ba8-411f-800e-1978bdd20f35.binning_data.json,4321688,6000,51,2021-09-16 04:00:54.349,com.sec.android.app.shealth,2021-09-16 04:00:54.349,,1.4789892,6391.7305,302.08096,8295,VfS0qUERdZ,com.sec.android.app.shealth,0,cdd40477-0ba8-411f-800e-1978bdd20f35.achievement.json,cdd40477-0ba8-411f-800e-1978bdd20f35,1569456000000,
17487,33b5541c-8ed8-43c7-b528-0bf8270190de.binning_data.json,8813879,6000,311,2021-09-16 04:00:54.348,com.sec.android.app.shealth,2021-09-16 04:00:54.348,,1.4783036,13029.589,640.37537,17176,VfS0qUERdZ,com.sec.android.app.shealth,0,33b5541c-8ed8-43c7-b528-0bf8270190de.achievement.json,33b5541c-8ed8-43c7-b528-0bf8270190de,1568851200000,
1067,4787f28f-d06f-4f41-b7fc-ece9e786f52c.binning_data.json,583874,6000,27,2021-09-16 02:06:24.697,com.sec.android.app.shealth,2021-09-16 02:06:24.697,,2.651544,840.26544,39.162346,1040,VfS0qUERdZ,com.sec.android.app.shealth,0,4787f28f-d06f-4f41-b7fc-ece9e786f52c.achievement.json,4787f28f-d06f-4f41-b7fc-ece9e786f52c,1596844800000,
955,a3ae8de2-866c-45ab-b246-265d251a732b.binning_data.json,464193,6000,88,2021-09-16 04:00:54.349,com.sec.android.app.shealth,2021-09-16 04:00:54.349,,1.6886215,783.8471,41.250923,867,VfS0qUERdZ,com.sec.android.app.shealth,0,a3ae8de2-866c-45ab-b246-265d251a732b.achievement.json,a3ae8de2-866c-45ab-b246-265d251a732b,1569715200000,
1474,41c9f3db-9008-44c8-b89c-bb1af1df2d81.binning_data.json,699186,6000,132,2021-09-16 04:00:54.389,com.sec.android.app.shealth,2021-09-16 04:00:54.389,,1.6430559,1148.8026,62.35729,1342,VfS0qUERdZ,com.sec.android.app.shealth,0,41c9f3db-9008-44c8-b89c-bb1af1df2d81.achievement.json,41c9f3db-9008-44c8-b89c-bb1af1df2d81,1588464000000,
1009,4aee3385-a53c-4d87-bb28-346d756a7d4c.binning_data.json,521087,6000,115,2021-09-16 02:06:24.713,com.sec.android.app.shealth,2021-09-16 02:06:24.713,,2.5645,849.98047,41.06,894,VfS0qUERdZ,com.sec.android.app.shealth,0,4aee3385-a53c-4d87-bb28-346d756a7d4c.achievement.json,4aee3385-a53c-4d87-bb28-346d756a7d4c,1607472000000,
307,2c7653b7-9566-4c38-8994-b121cd9f23a4.binning_data.json,169837,6000,0,2021-09-16 02:06:24.697,com.sec.android.app.shealth,2021-09-16 02:06:24.697,,1.59657,233.53407,10.9770565,307,VfS0qUERdZ,com.sec.android.app.shealth,0,2c7653b7-9566-4c38-8994-b121cd9f23a4.achievement.json,2c7653b7-9566-4c38-8994-b121cd9f23a4,1597190400000,
4955,5c6725df-d8a7-4968-aad8-3523f143934e.binning_data.json,2394557,6000,337,2021-09-16 04:00:54.350,com.sec.android.app.shealth,2021-09-16 04:00:54.350,,1.5895306,3806.222,195.77095,4618,VfS0qUERdZ,com.sec.android.app.shealth,0,5c6725df-d8a7-4968-aad8-3523f143934e.achievement.json,5c6725df-d8a7-4968-aad8-3523f143934e,1569974400000,
619,b79fbadf-bda1-4f44-8e39-fb66b8917503.binning_data.json,374115,6000,25,2021-09-16 02:06:24.713,com.sec.android.app.shealth,2021-09-16 02:06:24.713,,2.497686,492.04782,23.405512,594,VfS0qUERdZ,com.sec.android.app.shealth,0,b79fbadf-bda1-4f44-8e39-fb66b8917503.achievement.json,b79fbadf-bda1-4f44-8e39-fb66b8917503,1607558400000,
2458,5c0b2f7f-a0d6-422e-bea2-de11e15f61b0.binning_data.json,1249934,6000,26,2021-09-16 04:00:54.389,com.sec.android.app.shealth,2021-09-16 04:00:54.389,,1.554609,1943.1592,84.84004,2432,VfS0qUERdZ,com.sec.android.app.shealth,0,5c0b2f7f-a0d6-422e-bea2-de11e15f61b0.achievement.json,5c0b2f7f-a0d6-422e-bea2-de11e15f61b0,1588550400000,
1904,41258dda-94bb-473d-ac35-7bbd28b64098.binning_data.json,913381,6000,139,2021-09-16 04:00:54.349,com.sec.android.app.shealth,2021-09-16 04:00:54.349,,1.5939102,1455.8489,81.11325,1765,VfS0qUERdZ,com.sec.android.app.shealth,0,41258dda-94bb-473d-ac35-7bbd28b64098.achievement.json,41258dda-94bb-473d-ac35-7bbd28b64098,1569369600000,
485,fcd00246-be5b-4f19-b97e-880e1bcd4de3.binning_data.json,246391,6000,0,2021-09-16 02:06:24.698,com.sec.android.app.shealth,2021-09-16 02:06:24.698,,3.7104855,379.22095,17.165955,485,VfS0qUERdZ,com.sec.android.app.shealth,0,fcd00246-be5b-4f19-b97e-880e1bcd4de3.achievement.json,fcd00246-be5b-4f19-b97e-880e1bcd4de3,1597363200000,
952,e9802520-3cc3-4d66-9606-d9723c7bece7.binning_data.json,527215,6000,33,2021-09-16 02:06:24.714,com.sec.android.app.shealth,2021-09-16 02:06:24.714,,5.2116017,757.9184,35.82561,919,VfS0qUERdZ,com.sec.android.app.shealth,0,e9802520-3cc3-4d66-9606-d9723c7bece7.achievement.json,e9802520-3cc3-4d66-9606-d9723c7bece7,1607644800000,
13263,71aec1ae-c9b2-445b-86b1-d63ef378a2e9.binning_data.json,6412737,6000,205,2021-09-16 04:00:54.350,com.sec.android.app.shealth,2021-09-16 04:00:54.350,,1.5637971,10028.22,497.11957,13058,VfS0qUERdZ,com.sec.android.app.shealth,0,71aec1ae-c9b2-445b-86b1-d63ef378a2e9.achievement.json,71aec1ae-c9b2-445b-86b1-d63ef378a2e9,1570406400000,
6382,9f0d7c04-02eb-4edf-9e13-9a02937fcf25.binning_data.json,3243988,6000,260,2021-09-16 04:00:54.349,com.sec.android.app.shealth,2021-09-16 04:00:54.349,,1.4789368,4797.6543,260.93018,6122,VfS0qUERdZ,com.sec.android.app.shealth,0,9f0d7c04-02eb-4edf-9e13-9a02937fcf25.achievement.json,9f0d7c04-02eb-4edf-9e13-9a02937fcf25,1569628800000,
1971,5386b1de-5389-421b-88c7-f4b08f93e7f6.binning_data.json,1125645,6000,0,2021-09-16 02:06:24.698,com.sec.android.app.shealth,2021-09-16 02:06:24.698,,1.9728311,1497.4897,70.92552,1971,VfS0qUERdZ,com.sec.android.app.shealth,0,5386b1de-5389-421b-88c7-f4b08f93e7f6.achievement.json,5386b1de-5389-421b-88c7-f4b08f93e7f6,1597449600000,
4475,6d352cec-cd23-40d9-81aa-2483b15eb835.binning_data.json,2279050,6000,232,2021-09-16 04:00:54.389,com.sec.android.app.shealth,2021-09-16 04:00:54.389,,1.513228,3448.7222,182.93329,4243,VfS0qUERdZ,com.sec.android.app.shealth,0,6d352cec-cd23-40d9-81aa-2483b15eb835.achievement.json,6d352cec-cd23-40d9-81aa-2483b15eb835,1588723200000,
1795,64cb9a35-3370-4745-a840-29c76601c60b.binning_data.json,1050936,6000,63,2021-09-16 02:06:24.714,com.sec.android.app.shealth,2021-09-16 02:06:24.714,,3.2538831,1442.1545,66.6411,1732,VfS0qUERdZ,com.sec.android.app.shealth,0,64cb9a35-3370-4745-a840-29c76601c60b.achievement.json,64cb9a35-3370-4745-a840-29c76601c60b,1607731200000,
17562,55145a13-9138-4a83-89e7-4a739df0ffc4.binning_data.json,8748258,6000,1063,2021-09-16 04:00:54.349,com.sec.android.app.shealth,2021-09-16 04:00:54.349,,1.5330694,13411.6875,677.2458,16499,VfS0qUERdZ,com.sec.android.app.shealth,0,55145a13-9138-4a83-89e7-4a739df0ffc4.achievement.json,55145a13-9138-4a83-89e7-4a739df0ffc4,1569888000000,
304,bb1893fe-94e5-46ac-9741-e4e28984f2a5.binning_data.json,174202,6000,0,2021-09-16 02:06:24.698,com.sec.android.app.shealth,2021-09-16 02:06:24.698,,1.519861,231.54707,11.045375,304,VfS0qUERdZ,com.sec.android.app.shealth,0,bb1893fe-94e5-46ac-9741-e4e28984f2a5.achievement.json,bb1893fe-94e5-46ac-9741-e4e28984f2a5,1597536000000,
15414,6f9c648c-a762-423a-af74-10342210f13d.binning_data.json,7764926,6000,326,2021-09-16 04:00:54.351,com.sec.android.app.shealth,2021-09-16 04:00:54.351,,1.4815627,11504.226,585.3953,15088,VfS0qUERdZ,com.sec.android.app.shealth,0,6f9c648c-a762-423a-af74-10342210f13d.achievement.json,6f9c648c-a762-423a-af74-10342210f13d,1570665600000,
4557,e54e3932-cba5-40c3-a29a-c4d80657ecc7.binning_data.json,2155138,6000,707,2021-09-16 04:00:54.389,com.sec.android.app.shealth,2021-09-16 04:00:54.389,,1.7121093,3689.8325,204.72801,3850,VfS0qUERdZ,com.sec.android.app.shealth,0,e54e3932-cba5-40c3-a29a-c4d80657ecc7.achievement.json,e54e3932-cba5-40c3-a29a-c4d80657ecc7,1588809600000,
1210,19842720-c139-4f51-8240-8f2b92df4be9.binning_data.json,648293,6000,6,2021-09-16 02:06:24.714,com.sec.android.app.shealth,2021-09-16 02:06:24.714,,2.315431,943.0952,42.205894,1204,VfS0qUERdZ,com.sec.android.app.shealth,0,19842720-c139-4f51-8240-8f2b92df4be9.achievement.json,19842720-c139-4f51-8240-8f2b92df4be9,1607904000000,
3763,d73a844e-2707-4db1-abab-84414fd37647.binning_data.json,1987215,6000,183,2021-09-16 04:00:54.350,com.sec.android.app.shealth,2021-09-16 04:00:54.350,,1.4131607,2808.2551,147.47733,3580,VfS0qUERdZ,com.sec.android.app.shealth,0,d73a844e-2707-4db1-abab-84414fd37647.achievement.json,d73a844e-2707-4db1-abab-84414fd37647,1570233600000,
6646,2231afab-fd6b-4398-ab8f-f60fe9bf06d3.binning_data.json,3695173,6000,0,2021-09-16 02:06:24.698,com.sec.android.app.shealth,2021-09-16 02:06:24.698,,2.329749,5057.1294,237.38506,6646,VfS0qUERdZ,com.sec.android.app.shealth,0,2231afab-fd6b-4398-ab8f-f60fe9bf06d3.achievement.json,2231afab-fd6b-4398-ab8f-f60fe9bf06d3,1597622400000,
1702,50c94cfc-0041-46a4-bdf7-b8a8ea5dc1e0.binning_data.json,827338,6000,154,2021-09-16 04:00:54.390,com.sec.android.app.shealth,2021-09-16 04:00:54.390,,1.5985304,1322.5253,72.80905,1548,VfS0qUERdZ,com.sec.android.app.shealth,0,50c94cfc-0041-46a4-bdf7-b8a8ea5dc1e0.achievement.json,50c94cfc-0041-46a4-bdf7-b8a8ea5dc1e0,1589241600000,
9763,bd4e7d9a-ae92-447f-89d0-1aebc5c2b7b7.binning_data.json,4843112,6000,237,2021-09-16 04:00:54.351,com.sec.android.app.shealth,2021-09-16 04:00:54.351,,1.5875211,7688.542,371.4534,9526,VfS0qUERdZ,com.sec.android.app.shealth,0,bd4e7d9a-ae92-447f-89d0-1aebc5c2b7b7.achievement.json,bd4e7d9a-ae92-447f-89d0-1aebc5c2b7b7,1571011200000,
2489,7dc50f80-7a04-4a36-b51e-7939e3abd6b0.binning_data.json,1289191,6000,34,2021-09-16 02:06:24.714,com.sec.android.app.shealth,2021-09-16 02:06:24.714,,2.0203974,1953.4911,87.20297,2455,VfS0qUERdZ,com.sec.android.app.shealth,0,7dc50f80-7a04-4a36-b51e-7939e3abd6b0.achievement.json,7dc50f80-7a04-4a36-b51e-7939e3abd6b0,1607990400000,
1586,0fd5bb54-7bbd-49b7-8a98-cb35d30d1e38.binning_data.json,836280,6000,0,2021-09-16 02:06:24.698,com.sec.android.app.shealth,2021-09-16 02:06:24.698,,1.8515576,1224.8052,56.33094,1586,VfS0qUERdZ,com.sec.android.app.shealth,0,0fd5bb54-7bbd-49b7-8a98-cb35d30d1e38.achievement.json,0fd5bb54-7bbd-49b7-8a98-cb35d30d1e38,1597708800000,
1449,3a9d0318-9386-4beb-90cf-88a4728104e9.binning_data.json,711355,6000,75,2021-09-16 04:00:54.351,com.sec.android.app.shealth,2021-09-16 04:00:54.351,,1.4859036,1057.0056,59.37775,1374,VfS0qUERdZ,com.sec.android.app.shealth,0,3a9d0318-9386-4beb-90cf-88a4728104e9.achievement.json,3a9d0318-9386-4beb-90cf-88a4728104e9,1570579200000,
7209,6d20e2b9-27a7-402c-8240-532443184f79.binning_data.json,3678500,6000,178,2021-09-16 02:06:24.714,com.sec.android.app.shealth,2021-09-16 02:06:24.714,,6.9444447,5678.2837,257.44638,7031,VfS0qUERdZ,com.sec.android.app.shealth,0,6d20e2b9-27a7-402c-8240-532443184f79.achievement.json,6d20e2b9-27a7-402c-8240-532443184f79,1608076800000,
9221,8271f813-5ac1-4fe1-89ea-bf3c76bc456c.binning_data.json,4238507,6000,1200,2021-09-16 04:00:54.390,com.sec.android.app.shealth,2021-09-16 04:00:54.390,,1.8342384,7774.4336,376.79538,8021,VfS0qUERdZ,com.sec.android.app.shealth,0,8271f813-5ac1-4fe1-89ea-bf3c76bc456c.achievement.json,8271f813-5ac1-4fe1-89ea-bf3c76bc456c,1589328000000,
727,3b2c242d-c6d0-4e96-8410-0e2c62b7dee2.binning_data.json,432805,6000,0,2021-09-16 02:06:24.698,com.sec.android.app.shealth,2021-09-16 02:06:24.698,,1.9139768,550.8482,26.043842,727,VfS0qUERdZ,com.sec.android.app.shealth,0,3b2c242d-c6d0-4e96-8410-0e2c62b7dee2.achievement.json,3b2c242d-c6d0-4e96-8410-0e2c62b7dee2,1597795200000,
11918,83bf9452-ebc0-425d-b4d4-ce73f0291a52.binning_data.json,5900129,6000,615,2021-09-16 04:00:54.352,com.sec.android.app.shealth,2021-09-16 04:00:54.352,,1.5971767,9423.549,478.34467,11303,VfS0qUERdZ,com.sec.android.app.shealth,0,83bf9452-ebc0-425d-b4d4-ce73f0291a52.achievement.json,83bf9452-ebc0-425d-b4d4-ce73f0291a52,1571270400000,
6394,95cd155f-7a52-4a25-98bc-e76460b09044.binning_data.json,3361675,6000,134,2021-09-16 04:00:54.351,com.sec.android.app.shealth,2021-09-16 04:00:54.351,,1.3656558,4590.891,238.71498,6260,VfS0qUERdZ,com.sec.android.app.shealth,0,95cd155f-7a52-4a25-98bc-e76460b09044.achievement.json,95cd155f-7a52-4a25-98bc-e76460b09044,1570838400000,
633,de27b866-2825-4bad-bee5-894a881d6d92.binning_data.json,356599,6000,0,2021-09-16 02:06:24.714,com.sec.android.app.shealth,2021-09-16 02:06:24.714,,6.9444447,495.86462,22.757612,633,VfS0qUERdZ,com.sec.android.app.shealth,0,de27b866-2825-4bad-bee5-894a881d6d92.achievement.json,de27b866-2825-4bad-bee5-894a881d6d92,1608163200000,
9470,68e2ae7f-fd8b-4ab6-91f2-95456d633462.binning_data.json,4423863,6000,497,2021-09-16 04:00:54.390,com.sec.android.app.shealth,2021-09-16 04:00:54.390,,1.739928,7697.2036,358.69406,8973,VfS0qUERdZ,com.sec.android.app.shealth,0,68e2ae7f-fd8b-4ab6-91f2-95456d633462.achievement.json,68e2ae7f-fd8b-4ab6-91f2-95456d633462,1589414400000,
276,a47217cc-d6bc-4bc9-80fc-5df30238eb29.binning_data.json,154938,6000,0,2021-09-16 02:06:24.699,com.sec.android.app.shealth,2021-09-16 02:06:24.699,,3.7104855,211.69951,9.820789,276,VfS0qUERdZ,com.sec.android.app.shealth,0,a47217cc-d6bc-4bc9-80fc-5df30238eb29.achievement.json,a47217cc-d6bc-4bc9-80fc-5df30238eb29,1597881600000,
4894,b611f07a-f04c-447a-b26e-58dee033d03a.binning_data.json,2487585,6000,502,2021-09-16 04:00:54.352,com.sec.android.app.shealth,2021-09-16 04:00:54.352,,1.4799385,3681.474,193.10608,4392,VfS0qUERdZ,com.sec.android.app.shealth,0,b611f07a-f04c-447a-b26e-58dee033d03a.achievement.json,b611f07a-f04c-447a-b26e-58dee033d03a,1571184000000,
13357,112006f0-ab32-4895-96f4-706ebf211e4a.binning_data.json,6568221,6000,668,2021-09-16 04:00:54.352,com.sec.android.app.shealth,2021-09-16 04:00:54.352,,1.6048642,10541.1045,509.9736,12689,VfS0qUERdZ,com.sec.android.app.shealth,0,112006f0-ab32-4895-96f4-706ebf211e4a.achievement.json,112006f0-ab32-4895-96f4-706ebf211e4a,1571702400000,
3952,95c07253-a7cd-4427-8e89-b6f93dac020a.binning_data.json,1991609,6000,126,2021-09-16 04:00:54.391,com.sec.android.app.shealth,2021-09-16 04:00:54.391,,1.5197951,3026.8381,149.26004,3826,VfS0qUERdZ,com.sec.android.app.shealth,0,95c07253-a7cd-4427-8e89-b6f93dac020a.achievement.json,95c07253-a7cd-4427-8e89-b6f93dac020a,1589500800000,
1099,19aa6c63-7038-4f6e-a60f-f69a8d1a85a5.binning_data.json,592097,6000,1,2021-09-16 02:06:24.715,com.sec.android.app.shealth,2021-09-16 02:06:24.715,,2.0562704,847.3599,38.28088,1098,VfS0qUERdZ,com.sec.android.app.shealth,0,19aa6c63-7038-4f6e-a60f-f69a8d1a85a5.achievement.json,19aa6c63-7038-4f6e-a60f-f69a8d1a85a5,1608249600000,
