com.samsung.shealth.stress,6188005,7
start_time,custom,binning_data,tag_id,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
2019-12-27 06:00:00.000,,188196ac-b82c-952e-061f-a99adafa4dfb.binning_data.json,10011,2019-12-27 07:01:43.864,2019-12-27 06:38:47.019,80.0,0.0,8.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 06:59:59.999,188196ac-b82c-952e-061f-a99adafa4dfb,
2019-12-17 11:00:00.000,,8c1a9b1c-7ea7-d12d-4eaf-4762b6ec2f43.binning_data.json,10011,2019-12-17 12:01:37.419,2019-12-17 12:01:37.419,100.0,0.0,15.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-17 11:59:59.999,8c1a9b1c-7ea7-d12d-4eaf-4762b6ec2f43,
2019-12-23 11:00:00.000,,7ee7fc7c-011f-412d-8f32-3267fcbe1a36.binning_data.json,10011,2019-12-23 12:01:50.894,2019-12-23 12:01:50.894,100.0,0.0,32.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-23 11:59:59.999,7ee7fc7c-011f-412d-8f32-3267fcbe1a36,
2019-12-02 15:00:00.000,,ef975ae0-8d81-dabd-2ca9-f8998e1b68e6.binning_data.json,10011,2019-12-02 16:08:09.889,2019-12-02 15:55:04.518,100.0,0.0,42.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 15:59:59.999,ef975ae0-8d81-dabd-2ca9-f8998e1b68e6,
2019-12-21 12:00:00.000,,d47372d0-0940-ed48-36b2-317afa230cc0.binning_data.json,10011,2019-12-21 13:05:46.683,2019-12-21 13:05:46.683,100.0,0.0,60.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-21 12:59:59.999,d47372d0-0940-ed48-36b2-317afa230cc0,
2019-12-26 18:00:00.000,,2b5cc6ad-58c0-6617-cb1c-defb7e35153d.binning_data.json,10011,2019-12-26 19:01:42.098,2019-12-26 18:01:13.521,100.0,0.0,48.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-26 18:59:59.999,2b5cc6ad-58c0-6617-cb1c-defb7e35153d,
2019-12-23 16:00:00.000,,ed370251-2171-e0a7-7b49-bd156471187f.binning_data.json,10011,2019-12-23 17:09:14.335,2019-12-23 16:06:34.746,100.0,0.0,35.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-23 16:59:59.999,ed370251-2171-e0a7-7b49-bd156471187f,
2019-12-27 11:00:00.000,,bf18283f-ef1f-c8af-d6b8-a21dfbab01a7.binning_data.json,10011,2019-12-27 12:03:55.007,2019-12-27 11:52:40.328,99.0,0.0,15.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 11:59:59.999,bf18283f-ef1f-c8af-d6b8-a21dfbab01a7,
2019-12-17 16:00:00.000,,33e35fbf-a9cc-52eb-0cb2-71617dc0fc62.binning_data.json,10011,2019-12-17 17:01:42.471,2019-12-17 17:01:42.471,100.0,0.0,22.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-17 16:59:59.999,33e35fbf-a9cc-52eb-0cb2-71617dc0fc62,
2019-12-02 16:00:00.000,,7c36a21a-a03b-339a-dea4-6c57e98b274b.binning_data.json,10011,2019-12-02 17:03:19.434,2019-12-02 17:03:19.434,100.0,0.0,70.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 16:59:59.999,7c36a21a-a03b-339a-dea4-6c57e98b274b,
2019-12-21 17:00:00.000,,abf1e4e6-aa29-c376-448c-8bfe8fdf1afd.binning_data.json,10011,2019-12-21 18:01:12.327,2019-12-21 18:01:12.327,34.0,0.0,2.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-21 17:59:59.999,abf1e4e6-aa29-c376-448c-8bfe8fdf1afd,
2019-12-26 23:00:00.000,,08dd19b2-e07b-0274-3616-ce38453fe0f5.binning_data.json,10011,2019-12-27 00:09:33.590,2019-12-27 00:09:33.590,0.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-26 23:59:59.999,08dd19b2-e07b-0274-3616-ce38453fe0f5,
2019-12-23 22:00:00.000,,434f0e30-5e48-8c7e-8f2f-aa7ac94374eb.binning_data.json,10011,2019-12-23 23:04:35.402,2019-12-23 23:04:35.402,100.0,0.0,10.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-23 22:59:59.999,434f0e30-5e48-8c7e-8f2f-aa7ac94374eb,
2019-12-18 07:00:00.000,,16baf1c4-262c-bc75-0550-7bdbd98941f8.binning_data.json,10011,2019-12-18 08:02:06.810,2019-12-18 08:02:06.810,91.0,11.0,40.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-18 07:59:59.999,16baf1c4-262c-bc75-0550-7bdbd98941f8,
2019-12-27 16:00:00.000,,f6d2b9a5-3e99-ca57-2267-668e7a45546e.binning_data.json,10011,2019-12-27 17:09:49.467,2019-12-27 17:09:49.467,100.0,0.0,4.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 16:59:59.999,f6d2b9a5-3e99-ca57-2267-668e7a45546e,
2019-12-02 17:00:00.000,,a7edfc32-c1e8-02a5-8c5d-bb4d1bfc0099.binning_data.json,10011,2019-12-02 18:01:03.149,2019-12-02 17:08:35.801,100.0,0.0,61.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 17:59:59.999,a7edfc32-c1e8-02a5-8c5d-bb4d1bfc0099,
2019-12-27 10:00:00.000,,e4e0582b-d0ef-2e88-902c-df19a1198bc4.binning_data.json,10011,2019-12-27 11:05:54.722,2019-12-27 11:05:54.722,91.0,0.0,13.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 10:59:59.999,e4e0582b-d0ef-2e88-902c-df19a1198bc4,
2019-12-24 11:00:00.000,,51b187d2-a7ed-2750-4f1e-3bd4d472b1ab.binning_data.json,10011,2019-12-24 12:06:11.783,2019-12-24 11:20:34.211,99.0,0.0,8.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-24 11:59:59.999,51b187d2-a7ed-2750-4f1e-3bd4d472b1ab,
2019-12-18 12:00:00.000,,467551a3-4b53-b0f0-cdc6-96955374bc37.binning_data.json,10011,2019-12-18 13:08:06.405,2019-12-18 13:08:06.405,26.0,0.0,1.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-18 12:59:59.999,467551a3-4b53-b0f0-cdc6-96955374bc37,
2019-12-27 21:00:00.000,,0ee27ee6-7d6d-4a9f-81a4-4dcc02f430c9.binning_data.json,10011,2019-12-27 22:02:43.112,2019-12-27 21:07:59.200,100.0,0.0,47.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 21:59:59.999,0ee27ee6-7d6d-4a9f-81a4-4dcc02f430c9,
2019-12-22 02:00:00.000,,a192a1bd-c6c1-db91-da8a-d56c516b2ae6.binning_data.json,10011,2019-12-22 03:01:42.658,2019-12-22 03:01:42.658,38.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-22 02:59:59.999,a192a1bd-c6c1-db91-da8a-d56c516b2ae6,
2019-12-24 16:00:00.000,,e6e1cb71-fb96-9e55-1768-2cbbd62b92c9.binning_data.json,10011,2019-12-24 17:06:26.612,2019-12-24 17:06:26.612,100.0,0.0,35.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-24 16:59:59.999,e6e1cb71-fb96-9e55-1768-2cbbd62b92c9,
2019-12-27 15:00:00.000,,187e1d92-2741-62b3-a88d-9d76c21fd156.binning_data.json,10011,2019-12-27 16:03:19.908,2019-12-27 15:47:14.938,100.0,0.0,14.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 15:59:59.999,187e1d92-2741-62b3-a88d-9d76c21fd156,
2019-12-18 17:00:00.000,,c4039418-935b-b43f-4704-d1bf436c5dbb.binning_data.json,10011,2019-12-18 18:08:08.409,2019-12-18 17:15:03.543,100.0,0.0,8.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-18 17:59:59.999,c4039418-935b-b43f-4704-d1bf436c5dbb,
2019-12-02 18:00:00.000,,0a0a1b47-9512-9b77-c490-eb01be55a511.binning_data.json,10011,2019-12-02 19:03:07.552,2019-12-02 18:37:54.695,100.0,0.0,76.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 18:59:59.999,0a0a1b47-9512-9b77-c490-eb01be55a511,
2019-12-28 09:00:00.000,,d6ccbee2-d309-b38c-0edf-47a75195a99e.binning_data.json,10011,2019-12-28 10:09:25.429,2019-12-28 10:09:25.429,87.0,11.0,40.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-28 09:59:59.999,d6ccbee2-d309-b38c-0edf-47a75195a99e,
2019-12-22 11:00:00.000,,217167bf-77f5-e1af-2521-84a71dd86724.binning_data.json,10011,2019-12-22 12:05:22.457,2019-12-22 11:42:26.725,99.0,0.0,23.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-22 11:59:59.999,217167bf-77f5-e1af-2521-84a71dd86724,
2019-12-27 20:00:00.000,,79e48801-207f-0102-a718-fb1bb876b048.binning_data.json,10011,2019-12-27 21:01:21.815,2019-12-27 21:01:21.815,100.0,0.0,34.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 20:59:59.999,79e48801-207f-0102-a718-fb1bb876b048,
2019-12-24 21:00:00.000,,9d56fb39-e624-914d-3f73-450fbb732fbd.binning_data.json,10011,2019-12-24 22:09:53.653,2019-12-24 21:15:03.432,98.0,0.0,44.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-24 21:59:59.999,9d56fb39-e624-914d-3f73-450fbb732fbd,
2019-12-02 19:00:00.000,,87e0f639-4dc7-8c36-a7bd-3d185414a489.binning_data.json,10011,2019-12-02 20:08:14.072,2019-12-02 20:08:14.072,18.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 19:59:59.999,87e0f639-4dc7-8c36-a7bd-3d185414a489,
2019-12-18 22:00:00.000,,c89eefd8-eaf7-d109-93fd-ba3c65aa8f3e.binning_data.json,10011,2019-12-18 23:05:17.362,2019-12-18 23:05:17.362,0.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-18 22:59:59.999,c89eefd8-eaf7-d109-93fd-ba3c65aa8f3e,
2019-12-22 16:00:00.000,,6ae436f3-4595-8443-f71e-ac9549765440.binning_data.json,10011,2019-12-22 17:01:06.587,2019-12-22 16:35:35.674,100.0,0.0,9.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-22 16:59:59.999,6ae436f3-4595-8443-f71e-ac9549765440,
2019-12-28 06:00:00.000,,053430cd-0707-0e13-7364-fcf73e62ade8.binning_data.json,10011,2019-12-28 09:39:05.713,2019-12-28 06:57:13.300,100.0,0.0,88.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-28 06:59:59.999,053430cd-0707-0e13-7364-fcf73e62ade8,
2019-12-28 14:00:00.000,,9fd5d6b7-8410-bd34-eb87-a84a528af6b5.binning_data.json,10011,2019-12-28 15:15:13.042,2019-12-28 15:15:13.042,100.0,0.0,26.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-28 14:59:59.999,9fd5d6b7-8410-bd34-eb87-a84a528af6b5,
2019-12-25 12:00:00.000,,b48338a4-6923-e6b1-72ad-c6e778d15500.binning_data.json,10011,2019-12-25 13:01:27.523,2019-12-25 13:01:27.523,100.0,0.0,94.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-25 12:59:59.999,b48338a4-6923-e6b1-72ad-c6e778d15500,
2019-12-02 20:00:00.000,,12fbff32-995f-0f2f-af7c-cbdf385f554b.binning_data.json,10011,2019-12-02 21:02:18.346,2019-12-02 20:35:03.384,100.0,0.0,58.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 20:59:59.999,12fbff32-995f-0f2f-af7c-cbdf385f554b,
2019-12-19 11:00:00.000,,cb15ae3c-9fd7-7d94-8540-36a4f0c1f56a.binning_data.json,10011,2019-12-19 12:02:57.815,2019-12-19 12:02:57.815,85.0,0.0,3.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-19 11:59:59.999,cb15ae3c-9fd7-7d94-8540-36a4f0c1f56a,
2019-12-22 21:00:00.000,,0815b54b-e871-f96b-9e4b-1018c8e5d2bf.binning_data.json,10011,2019-12-22 22:05:35.455,2019-12-22 22:05:35.455,100.0,0.0,16.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-22 21:59:59.999,0815b54b-e871-f96b-9e4b-1018c8e5d2bf,
2019-12-28 13:00:00.000,,a1e62cf7-94bd-7bb0-c90b-f0fd8be21914.binning_data.json,10011,2019-12-28 14:01:40.024,2019-12-28 13:22:27.908,100.0,0.0,24.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-28 13:59:59.999,a1e62cf7-94bd-7bb0-c90b-f0fd8be21914,
2019-12-25 17:00:00.000,,b8436f04-d311-77c6-5331-a444e8bc0bd0.binning_data.json,10011,2019-12-25 18:01:38.988,2019-12-25 17:21:46.785,99.0,0.0,26.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-25 17:59:59.999,b8436f04-d311-77c6-5331-a444e8bc0bd0,
2019-12-02 21:00:00.000,,71c11446-c5a6-49d5-e429-77a8d4db16f9.binning_data.json,10011,2019-12-02 22:01:55.997,2019-12-02 21:15:30.768,100.0,0.0,26.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 21:59:59.999,71c11446-c5a6-49d5-e429-77a8d4db16f9,
2019-12-28 19:00:00.000,,f5f247d3-3d6c-b20e-5c44-7ea6825518ac.binning_data.json,10011,2019-12-28 20:02:01.806,2019-12-28 19:23:50.557,100.0,0.0,45.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-28 19:59:59.999,f5f247d3-3d6c-b20e-5c44-7ea6825518ac,
2019-12-19 16:00:00.000,,010e3237-fcff-f049-b72c-72bf395ae4e2.binning_data.json,10011,2019-12-19 17:03:28.478,2019-12-19 17:03:28.478,100.0,0.0,14.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-19 16:59:59.999,010e3237-fcff-f049-b72c-72bf395ae4e2,
2019-12-23 10:00:00.000,,223eb860-b77d-1aa4-dc25-fc39eca69bf3.binning_data.json,10011,2019-12-23 11:01:16.632,2019-12-23 11:01:16.632,94.0,0.0,4.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-23 10:59:59.999,223eb860-b77d-1aa4-dc25-fc39eca69bf3,
2019-12-25 22:00:00.000,,31617583-889f-0b77-fce0-4d41d806a6db.binning_data.json,10011,2019-12-25 23:03:17.415,2019-12-25 23:03:17.415,0.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-25 22:59:59.999,31617583-889f-0b77-fce0-4d41d806a6db,
2019-12-29 08:00:00.000,,157e96ac-cccd-9ca2-a00d-dfb4a5737cce.binning_data.json,10011,2019-12-29 09:04:39.644,2019-12-29 09:04:39.644,100.0,0.0,3.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-29 08:59:59.999,157e96ac-cccd-9ca2-a00d-dfb4a5737cce,
2019-12-02 22:00:00.000,,641fdaca-c523-232b-47ec-236b0569a835.binning_data.json,10011,2019-12-02 23:10:45.670,2019-12-02 23:10:45.670,5.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 22:59:59.999,641fdaca-c523-232b-47ec-236b0569a835,
2019-12-19 21:00:00.000,,e93f87ad-c5e9-aad4-20cb-98b7dad63d02.binning_data.json,10011,2019-12-19 22:07:23.333,2019-12-19 21:55:03.345,100.0,0.0,12.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-19 21:59:59.999,e93f87ad-c5e9-aad4-20cb-98b7dad63d02,
2019-12-28 18:00:00.000,,25ca5d15-2fae-eaa5-e2a9-681176d85067.binning_data.json,10011,2019-12-28 19:03:17.462,2019-12-28 18:35:04.663,100.0,0.0,31.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-28 18:59:59.999,25ca5d15-2fae-eaa5-e2a9-681176d85067,
2019-12-23 15:00:00.000,,11a9196b-d95a-36e4-2517-a9659c7158ec.binning_data.json,10011,2019-12-23 16:03:16.766,2019-12-23 16:00:37.454,100.0,0.0,18.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-23 15:59:59.999,11a9196b-d95a-36e4-2517-a9659c7158ec,
2019-12-29 13:00:00.000,,81d6160b-291d-72cc-eb87-340f78c0ae15.binning_data.json,10011,2019-12-29 14:10:04.496,2019-12-29 13:21:22.225,100.0,0.0,52.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-29 13:59:59.999,81d6160b-291d-72cc-eb87-340f78c0ae15,
2019-12-02 23:00:00.000,,96851b86-a981-bb5a-8bf4-b8d10b9cb4a4.binning_data.json,10011,2019-12-03 06:41:42.097,2019-12-02 23:52:59.426,0.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-02 23:59:59.999,96851b86-a981-bb5a-8bf4-b8d10b9cb4a4,
2019-12-26 11:00:00.000,,6dae2023-0b4f-e88f-c866-8c065fbbf907.binning_data.json,10011,2019-12-26 12:36:52.368,2019-12-26 11:15:29.360,100.0,0.0,28.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-26 11:59:59.999,6dae2023-0b4f-e88f-c866-8c065fbbf907,
2019-12-29 07:00:00.000,,5afa190d-19d9-67bd-3bcc-d952c1c1535c.binning_data.json,10011,2019-12-29 08:04:42.091,2019-12-29 08:04:42.091,100.0,0.0,16.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-29 07:59:59.999,5afa190d-19d9-67bd-3bcc-d952c1c1535c,
2019-12-23 20:00:00.000,,306a9fed-45d3-56be-cd19-b3204ba4b9e8.binning_data.json,10011,2019-12-23 21:03:47.410,2019-12-23 21:03:47.410,0.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-23 20:59:59.999,306a9fed-45d3-56be-cd19-b3204ba4b9e8,
2019-12-20 08:00:00.000,,1fe809fa-fc3c-555c-737c-3af93c8dbd5c.binning_data.json,10011,2019-12-20 09:06:00.642,2019-12-20 08:15:08.696,100.0,0.0,56.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-20 08:59:59.999,1fe809fa-fc3c-555c-737c-3af93c8dbd5c,
2019-12-29 18:00:00.000,,d7d4bb9e-fa6d-b027-63a1-f24a36fe6f64.binning_data.json,10011,2019-12-29 19:01:52.898,2019-12-29 19:01:52.898,100.0,0.0,10.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-29 18:59:59.999,d7d4bb9e-fa6d-b027-63a1-f24a36fe6f64,
2019-12-26 16:00:00.000,,8bbda4d2-1d59-a7b1-78b1-053f0f6027c9.binning_data.json,10011,2019-12-26 17:02:07.221,2019-12-26 16:18:04.867,100.0,0.0,13.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-26 16:59:59.999,8bbda4d2-1d59-a7b1-78b1-053f0f6027c9,
2019-12-03 06:00:00.000,,43d4011b-2727-4a7e-54fc-405400a5ba03.binning_data.json,10011,2019-12-03 07:07:50.962,2019-12-03 06:41:42.183,100.0,0.0,31.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-03 06:59:59.999,43d4011b-2727-4a7e-54fc-405400a5ba03,
2019-12-20 13:00:00.000,,2166c7ed-eba3-32d4-a197-5e8c041418cd.binning_data.json,10011,2019-12-20 14:02:17.969,2019-12-20 13:07:41.507,100.0,0.0,22.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-20 13:59:59.999,2166c7ed-eba3-32d4-a197-5e8c041418cd,
2019-12-29 12:00:00.000,,3a3b3406-d658-45a3-8f0b-c58c0aea299c.binning_data.json,10011,2019-12-29 13:06:18.672,2019-12-29 13:06:18.672,98.0,0.0,4.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-29 12:59:59.999,3a3b3406-d658-45a3-8f0b-c58c0aea299c,
2019-12-24 10:00:00.000,,106f3c76-564f-10e1-11a8-0489119d7942.binning_data.json,10011,2019-12-24 11:01:03.965,2019-12-24 11:01:03.965,83.0,0.0,3.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-24 10:59:59.999,106f3c76-564f-10e1-11a8-0489119d7942,
2019-12-30 06:00:00.000,,f808fe76-1bad-2cb4-297f-9bd786fe898d.binning_data.json,10011,2019-12-30 07:08:56.661,2019-12-30 06:31:30.035,37.0,0.0,2.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-30 06:59:59.999,f808fe76-1bad-2cb4-297f-9bd786fe898d,
2019-12-26 21:00:00.000,,0a067dfd-db57-4dc8-94b8-f83d5fa18eff.binning_data.json,10011,2019-12-26 22:07:43.337,2019-12-26 22:07:43.337,100.0,0.0,33.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-26 21:59:59.999,0a067dfd-db57-4dc8-94b8-f83d5fa18eff,
2019-12-03 07:00:00.000,,984e3625-d5f9-ec5a-27c4-7bd173e5d7b3.binning_data.json,10011,2019-12-03 08:01:13.343,2019-12-03 08:01:13.343,100.0,0.0,64.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-03 07:59:59.999,984e3625-d5f9-ec5a-27c4-7bd173e5d7b3,
2019-12-20 18:00:00.000,,6402a7f2-a936-262e-7cee-22d00d129058.binning_data.json,10011,2019-12-20 19:01:47.644,2019-12-20 19:01:47.644,19.0,0.0,2.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-20 18:59:59.999,6402a7f2-a936-262e-7cee-22d00d129058,
2019-12-29 17:00:00.000,,32c6572d-f3a3-1cf3-a330-9afd41a9d287.binning_data.json,10011,2019-12-29 18:02:07.061,2019-12-29 18:02:07.061,98.0,0.0,5.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-29 17:59:59.999,32c6572d-f3a3-1cf3-a330-9afd41a9d287,
2019-12-24 15:00:00.000,,26a44459-a4de-3b14-6ea5-9975f5e4b855.binning_data.json,10011,2019-12-24 16:01:06.372,2019-12-24 15:42:35.065,100.0,0.0,19.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-24 15:59:59.999,26a44459-a4de-3b14-6ea5-9975f5e4b855,
2019-12-27 08:00:00.000,,090e30cd-7972-427d-3925-a5ca89909250.binning_data.json,10011,2019-12-27 09:04:23.929,2019-12-27 08:22:23.985,92.0,0.0,6.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 08:59:59.999,090e30cd-7972-427d-3925-a5ca89909250,
2019-12-30 11:00:00.000,,91f4b2b5-7a19-8bc4-72fb-8b5871be7d74.binning_data.json,10011,2019-12-30 12:09:13.356,2019-12-30 12:09:13.356,100.0,0.0,16.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-30 11:59:59.999,91f4b2b5-7a19-8bc4-72fb-8b5871be7d74,
2019-12-03 08:00:00.000,,bb73f16c-5910-f872-7cff-07cd7bd6cd82.binning_data.json,10011,2019-12-03 09:04:04.632,2019-12-03 08:35:06.653,100.0,0.0,25.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-03 08:59:59.999,bb73f16c-5910-f872-7cff-07cd7bd6cd82,
2019-12-24 20:00:00.000,,89f06034-27af-293e-9845-9cab3fd90990.binning_data.json,10011,2019-12-24 21:09:20.342,2019-12-24 21:09:20.342,6.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-24 20:59:59.999,89f06034-27af-293e-9845-9cab3fd90990,
2019-12-29 22:00:00.000,,4aa79693-e8e3-107b-deb6-6f4faf9f7490.binning_data.json,10011,2019-12-29 23:00:08.238,2019-12-29 23:00:08.238,0.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-29 22:59:59.999,4aa79693-e8e3-107b-deb6-6f4faf9f7490,
2019-12-21 00:00:00.000,,99ade191-f0c2-b54e-64ed-3c636b16a8cc.binning_data.json,10011,2019-12-21 07:47:00.710,2019-12-21 00:42:07.371,9.0,0.0,0.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-21 00:59:59.999,99ade191-f0c2-b54e-64ed-3c636b16a8cc,
2019-12-27 13:00:00.000,,77cca398-da2a-1355-9a9e-a33a54bc2a82.binning_data.json,10011,2019-12-27 14:02:48.783,2019-12-27 14:02:48.783,98.0,0.0,9.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 13:59:59.999,77cca398-da2a-1355-9a9e-a33a54bc2a82,
2019-12-30 16:00:00.000,,ace85935-bb68-a2f3-dcdf-e4ad37b0bde4.binning_data.json,10011,2019-12-30 17:04:35.548,2019-12-30 16:33:20.859,44.0,0.0,7.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-30 16:59:59.999,ace85935-bb68-a2f3-dcdf-e4ad37b0bde4,
2019-12-25 07:00:00.000,,f321f67b-711c-5acc-1f66-61a96a5fae2a.binning_data.json,10011,2019-12-25 08:02:01.410,2019-12-25 07:45:49.238,100.0,0.0,45.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-25 07:59:59.999,f321f67b-711c-5acc-1f66-61a96a5fae2a,
2019-12-27 18:00:00.000,,d4500baf-d995-3e0a-baef-0ebcf8bab790.binning_data.json,10011,2019-12-27 19:04:37.295,2019-12-27 19:04:37.295,100.0,0.0,34.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-27 18:59:59.999,d4500baf-d995-3e0a-baef-0ebcf8bab790,
2019-12-30 10:00:00.000,,73fb5c88-3b5a-b037-bdda-189cd13ccbe9.binning_data.json,10011,2019-12-30 11:03:44.758,2019-12-30 11:03:44.758,100.0,0.0,53.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-30 10:59:59.999,73fb5c88-3b5a-b037-bdda-189cd13ccbe9,
2019-12-03 09:00:00.000,,a6b218cc-a362-3a5a-f112-23e16a192295.binning_data.json,10011,2019-12-03 10:01:35.530,2019-12-03 09:15:04.496,100.0,0.0,33.0,1,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2019-12-03 09:59:59.999,a6b218cc-a362-3a5a-f112-23e16a192295,
